,Year,MN_EARN_WNE_P6
56178,2012,21100.0
56179,2012,
56180,2012,20100.0
56181,2012,
56182,2012,
56183,2012,
56184,2012,
56185,2012,
56186,2012,
56187,2012,
56188,2012,
56189,2012,
56190,2012,
56191,2012,
56192,2012,
56193,2012,
56194,2012,
56195,2012,
56196,2012,
56197,2012,
56198,2012,
56199,2012,
56200,2012,
56201,2012,
56202,2012,
56203,2012,
56204,2012,
56205,2012,
56206,2012,
56207,2012,24100.0
56208,2012,
56209,2012,
56210,2012,
56211,2012,
56212,2012,
56213,2012,
56214,2012,
56215,2012,
56216,2012,
56217,2012,
56218,2012,
56219,2012,
56220,2012,
56221,2012,
56222,2012,
56223,2012,
56224,2012,
56225,2012,
56226,2012,
56227,2012,
56228,2012,
56229,2012,
56230,2012,
56231,2012,
56232,2012,
56233,2012,
56234,2012,
56235,2012,
56236,2012,
56237,2012,
56238,2012,
56239,2012,
56240,2012,
56241,2012,
56242,2012,
56243,2012,
56244,2012,
56245,2012,
56246,2012,
56247,2012,
56248,2012,
56249,2012,
56250,2012,
56251,2012,
56252,2012,
56253,2012,
56254,2012,
56255,2012,
56256,2012,
56257,2012,
56258,2012,
56259,2012,
56260,2012,
56261,2012,
56262,2012,
56263,2012,
56264,2012,
56265,2012,
56266,2012,
56267,2012,
56268,2012,
56269,2012,
56270,2012,
56271,2012,20600.0
56272,2012,36600.0
56273,2012,20100.0
56274,2012,83100.0
56275,2012,83100.0
56276,2012,19500.0
56277,2012,21400.0
56278,2012,22900.0
56279,2012,24000.0
56280,2012,
56281,2012,21700.0
56282,2012,20600.0
56283,2012,20600.0
56284,2012,20600.0
56285,2012,20600.0
56286,2012,20600.0
56287,2012,20600.0
56288,2012,20600.0
56289,2012,20600.0
56290,2012,19500.0
56291,2012,19700.0
56292,2012,
56293,2012,22800.0
56294,2012,19800.0
56295,2012,21700.0
56296,2012,21900.0
56297,2012,21100.0
56298,2012,17000.0
56299,2012,24900.0
56300,2012,20600.0
56301,2012,26800.0
56302,2012,22900.0
56303,2012,
56304,2012,18500.0
56305,2012,22900.0
56306,2012,30300.0
56307,2012,30300.0
56308,2012,30300.0
56309,2012,30300.0
56310,2012,30300.0
56311,2012,30300.0
56312,2012,30300.0
56313,2012,
56314,2012,20500.0
56315,2012,22300.0
56316,2012,20900.0
56317,2012,19500.0
56318,2012,27300.0
56319,2012,29100.0
56320,2012,27300.0
56321,2012,27300.0
56322,2012,27300.0
56323,2012,21400.0
56324,2012,16800.0
56325,2012,17900.0
56326,2012,20800.0
56327,2012,21700.0
56328,2012,18500.0
56329,2012,17000.0
56330,2012,18600.0
56331,2012,44200.0
56332,2012,44200.0
56333,2012,44200.0
56334,2012,44200.0
56335,2012,44200.0
56336,2012,44200.0
56337,2012,28700.0
56338,2012,27300.0
56339,2012,20400.0
56340,2012,16000.0
56341,2012,22100.0
56342,2012,17500.0
56343,2012,20200.0
56344,2012,19400.0
56345,2012,20300.0
56346,2012,24600.0
56347,2012,26500.0
56348,2012,22900.0
56349,2012,
56350,2012,
56351,2012,
56352,2012,
56353,2012,
56354,2012,
56355,2012,
56356,2012,
56357,2012,
56358,2012,
56359,2012,
56360,2012,
56361,2012,
56362,2012,38200.0
56363,2012,38200.0
56364,2012,
56365,2012,
56366,2012,
56367,2012,
56368,2012,
56369,2012,
56370,2012,
56371,2012,
56372,2012,
56373,2012,
56374,2012,
56375,2012,
56376,2012,
56377,2012,
56378,2012,
56379,2012,
56380,2012,
56381,2012,
56382,2012,
56383,2012,
56384,2012,
56385,2012,
56386,2012,
56387,2012,
56388,2012,
56389,2012,
56390,2012,
56391,2012,
56392,2012,
56393,2012,33700.0
56394,2012,33700.0
56395,2012,33700.0
56396,2012,33700.0
56397,2012,33700.0
56398,2012,33700.0
56399,2012,33700.0
56400,2012,33700.0
56401,2012,33700.0
56402,2012,33700.0
56403,2012,33700.0
56404,2012,33700.0
56405,2012,33700.0
56406,2012,33700.0
56407,2012,
56408,2012,
56409,2012,
56410,2012,21000.0
56411,2012,
56412,2012,21200.0
56413,2012,31900.0
56414,2012,31900.0
56415,2012,
56416,2012,
56417,2012,
56418,2012,
56419,2012,
56420,2012,
56421,2012,
56422,2012,29200.0
56423,2012,25300.0
56424,2012,19300.0
56425,2012,19300.0
56426,2012,19300.0
56427,2012,44200.0
56428,2012,
56429,2012,16700.0
56430,2012,23600.0
56431,2012,26800.0
56432,2012,26800.0
56433,2012,
56434,2012,21000.0
56435,2012,21100.0
56436,2012,19500.0
56437,2012,21100.0
56438,2012,19000.0
56439,2012,26900.0
56440,2012,27500.0
56441,2012,24200.0
56442,2012,29300.0
56443,2012,20000.0
56444,2012,22300.0
56445,2012,22900.0
56446,2012,
56447,2012,30700.0
56448,2012,24300.0
56449,2012,24300.0
56450,2012,
56451,2012,20900.0
56452,2012,
56453,2012,
56454,2012,18500.0
56455,2012,19700.0
56456,2012,18600.0
56457,2012,18600.0
56458,2012,17300.0
56459,2012,18100.0
56460,2012,17300.0
56461,2012,
56462,2012,
56463,2012,23500.0
56464,2012,23500.0
56465,2012,22000.0
56466,2012,
56467,2012,26800.0
56468,2012,
56469,2012,26200.0
56470,2012,
56471,2012,26000.0
56472,2012,15200.0
56473,2012,18600.0
56474,2012,21400.0
56475,2012,18400.0
56476,2012,
56477,2012,
56478,2012,
56479,2012,
56480,2012,
56481,2012,
56482,2012,22900.0
56483,2012,21100.0
56484,2012,
56485,2012,22800.0
56486,2012,21100.0
56487,2012,22800.0
56488,2012,22900.0
56489,2012,22900.0
56490,2012,
56491,2012,62000.0
56492,2012,28300.0
56493,2012,
56494,2012,
56495,2012,22900.0
56496,2012,
56497,2012,
56498,2012,
56499,2012,
56500,2012,22000.0
56501,2012,
56502,2012,
56503,2012,23900.0
56504,2012,20600.0
56505,2012,
56506,2012,
56507,2012,29400.0
56508,2012,
56509,2012,
56510,2012,
56511,2012,
56512,2012,
56513,2012,
56514,2012,
56515,2012,
56516,2012,
56517,2012,
56518,2012,
56519,2012,
56520,2012,
56521,2012,
56522,2012,
56523,2012,
56524,2012,
56525,2012,
56526,2012,
56527,2012,
56528,2012,
56529,2012,
56530,2012,
56531,2012,
56532,2012,
56533,2012,
56534,2012,
56535,2012,
56536,2012,
56537,2012,
56538,2012,
56539,2012,
56540,2012,
56541,2012,
56542,2012,
56543,2012,
56544,2012,
56545,2012,
56546,2012,
56547,2012,
56548,2012,
56549,2012,
56550,2012,
56551,2012,
56552,2012,
56553,2012,
56554,2012,
56555,2012,
56556,2012,
56557,2012,
56558,2012,
56559,2012,
56560,2012,
56561,2012,
56562,2012,
56563,2012,
56564,2012,
56565,2012,
56566,2012,
56567,2012,
56568,2012,
56569,2012,
56570,2012,
56571,2012,
56572,2012,
56573,2012,
56574,2012,
56575,2012,
56576,2012,
56577,2012,
56578,2012,
56579,2012,
56580,2012,
56581,2012,
56582,2012,
56583,2012,
56584,2012,
56585,2012,
56586,2012,
56587,2012,
56588,2012,
56589,2012,
56590,2012,
56591,2012,
56592,2012,
56593,2012,
56594,2012,
56595,2012,
56596,2012,
56597,2012,
56598,2012,
56599,2012,
56600,2012,
56601,2012,
56602,2012,
56603,2012,
56604,2012,
56605,2012,60800.0
56606,2012,60800.0
56607,2012,60800.0
56608,2012,60800.0
56609,2012,60800.0
56610,2012,60800.0
56611,2012,60800.0
56612,2012,60800.0
56613,2012,60800.0
56614,2012,60800.0
56615,2012,60800.0
56616,2012,60800.0
56617,2012,60800.0
56618,2012,60800.0
56619,2012,60800.0
56620,2012,28500.0
56621,2012,17900.0
56622,2012,17900.0
56623,2012,
56624,2012,
56625,2012,
56626,2012,
56627,2012,
56628,2012,
56629,2012,
56630,2012,33700.0
56631,2012,33700.0
56632,2012,44300.0
56633,2012,44300.0
56634,2012,24000.0
56635,2012,28300.0
56636,2012,32600.0
56637,2012,32600.0
56638,2012,32600.0
56639,2012,32600.0
56640,2012,27300.0
56641,2012,23500.0
56642,2012,62000.0
56643,2012,62000.0
56644,2012,33700.0
56645,2012,18800.0
56646,2012,22600.0
56647,2012,20800.0
56648,2012,28200.0
56649,2012,20600.0
56650,2012,20600.0
56651,2012,20600.0
56652,2012,20600.0
56653,2012,20600.0
56654,2012,20600.0
56655,2012,20600.0
56656,2012,20600.0
56657,2012,20600.0
56658,2012,20600.0
56659,2012,20600.0
56660,2012,20600.0
56661,2012,20600.0
56662,2012,20600.0
56663,2012,20600.0
56664,2012,20600.0
56665,2012,20600.0
56666,2012,20600.0
56667,2012,24800.0
56668,2012,26500.0
56669,2012,23900.0
56670,2012,
56671,2012,
56672,2012,23100.0
56673,2012,
56674,2012,38200.0
56675,2012,38200.0
56676,2012,38200.0
56677,2012,19500.0
56678,2012,19500.0
56679,2012,21900.0
56680,2012,13500.0
56681,2012,17000.0
56682,2012,16000.0
56683,2012,21900.0
56684,2012,18900.0
56685,2012,17700.0
56686,2012,18200.0
56687,2012,33400.0
56688,2012,22600.0
56689,2012,22700.0
56690,2012,22700.0
56691,2012,22700.0
56692,2012,22700.0
56693,2012,22700.0
56694,2012,25700.0
56695,2012,19000.0
56696,2012,17900.0
56697,2012,17900.0
56698,2012,17900.0
56699,2012,30300.0
56700,2012,27700.0
56701,2012,24300.0
56702,2012,19400.0
56703,2012,24000.0
56704,2012,29400.0
56705,2012,18300.0
56706,2012,18300.0
56707,2012,
56708,2012,21200.0
56709,2012,
56710,2012,
56711,2012,26800.0
56712,2012,26800.0
56713,2012,
56714,2012,
56715,2012,
56716,2012,
56717,2012,
56718,2012,33700.0
56719,2012,33700.0
56720,2012,33700.0
56721,2012,33700.0
56722,2012,33700.0
56723,2012,33700.0
56724,2012,44300.0
56725,2012,43500.0
56726,2012,24500.0
56727,2012,20400.0
56728,2012,20400.0
56729,2012,19100.0
56730,2012,19100.0
56731,2012,20300.0
56732,2012,20300.0
56733,2012,44300.0
56734,2012,44300.0
56735,2012,44300.0
56736,2012,32300.0
56737,2012,
56738,2012,24700.0
56739,2012,27000.0
56740,2012,22400.0
56741,2012,22400.0
56742,2012,38200.0
56743,2012,17800.0
56744,2012,28300.0
56745,2012,
56746,2012,35500.0
56747,2012,23100.0
56748,2012,38900.0
56749,2012,47400.0
56750,2012,27100.0
56751,2012,33600.0
56752,2012,33600.0
56753,2012,33600.0
56754,2012,33600.0
56755,2012,33600.0
56756,2012,33600.0
56757,2012,33600.0
56758,2012,16300.0
56759,2012,
56760,2012,33600.0
56761,2012,16900.0
56762,2012,16900.0
56763,2012,44800.0
56764,2012,54000.0
56765,2012,54000.0
56766,2012,54000.0
56767,2012,54000.0
56768,2012,54000.0
56769,2012,43600.0
56770,2012,
56771,2012,69800.0
56772,2012,69800.0
56773,2012,69800.0
56774,2012,28400.0
56775,2012,
56776,2012,18200.0
56777,2012,18200.0
56778,2012,18200.0
56779,2012,18200.0
56780,2012,18200.0
56781,2012,18200.0
56782,2012,18200.0
56783,2012,18200.0
56784,2012,53800.0
56785,2012,25200.0
56786,2012,28300.0
56787,2012,51900.0
56788,2012,
56789,2012,22100.0
56790,2012,22100.0
56791,2012,22100.0
56792,2012,22100.0
56793,2012,22100.0
56794,2012,22100.0
56795,2012,22100.0
56796,2012,38100.0
56797,2012,32700.0
56798,2012,32700.0
56799,2012,32700.0
56800,2012,32700.0
56801,2012,32700.0
56802,2012,32700.0
56803,2012,32700.0
56804,2012,44200.0
56805,2012,42300.0
56806,2012,30300.0
56807,2012,30300.0
56808,2012,30300.0
56809,2012,30300.0
56810,2012,30300.0
56811,2012,30300.0
56812,2012,30300.0
56813,2012,30300.0
56814,2012,30300.0
56815,2012,30300.0
56816,2012,30300.0
56817,2012,30300.0
56818,2012,30300.0
56819,2012,17800.0
56820,2012,28200.0
56821,2012,28200.0
56822,2012,28200.0
56823,2012,18800.0
56824,2012,18800.0
56825,2012,27600.0
56826,2012,27600.0
56827,2012,
56828,2012,
56829,2012,14200.0
56830,2012,14200.0
56831,2012,14200.0
56832,2012,32200.0
56833,2012,45200.0
56834,2012,45200.0
56835,2012,
56836,2012,24500.0
56837,2012,24500.0
56838,2012,16100.0
56839,2012,16100.0
56840,2012,16100.0
56841,2012,16100.0
56842,2012,16100.0
56843,2012,18500.0
56844,2012,26100.0
56845,2012,17200.0
56846,2012,17200.0
56847,2012,17200.0
56848,2012,14000.0
56849,2012,28800.0
56850,2012,48500.0
56851,2012,29100.0
56852,2012,29100.0
56853,2012,29100.0
56854,2012,29100.0
56855,2012,29100.0
56856,2012,29100.0
56857,2012,29100.0
56858,2012,29100.0
56859,2012,29100.0
56860,2012,29100.0
56861,2012,29100.0
56862,2012,29100.0
56863,2012,32600.0
56864,2012,29900.0
56865,2012,31100.0
56866,2012,31100.0
56867,2012,31100.0
56868,2012,31300.0
56869,2012,31600.0
56870,2012,32900.0
56871,2012,28200.0
56872,2012,28200.0
56873,2012,28200.0
56874,2012,28200.0
56875,2012,28200.0
56876,2012,28200.0
56877,2012,30000.0
56878,2012,30900.0
56879,2012,25400.0
56880,2012,25400.0
56881,2012,26600.0
56882,2012,24600.0
56883,2012,24600.0
56884,2012,24600.0
56885,2012,33900.0
56886,2012,22500.0
56887,2012,33900.0
56888,2012,31200.0
56889,2012,35500.0
56890,2012,35500.0
56891,2012,46400.0
56892,2012,31500.0
56893,2012,40800.0
56894,2012,22200.0
56895,2012,28200.0
56896,2012,55600.0
56897,2012,55600.0
56898,2012,55600.0
56899,2012,55600.0
56900,2012,55600.0
56901,2012,55600.0
56902,2012,29800.0
56903,2012,
56904,2012,
56905,2012,18200.0
56906,2012,32300.0
56907,2012,32300.0
56908,2012,30200.0
56909,2012,30200.0
56910,2012,30200.0
56911,2012,30200.0
56912,2012,27800.0
56913,2012,16500.0
56914,2012,25800.0
56915,2012,31400.0
56916,2012,31300.0
56917,2012,31300.0
56918,2012,17800.0
56919,2012,17800.0
56920,2012,37200.0
56921,2012,25800.0
56922,2012,44200.0
56923,2012,44200.0
56924,2012,44200.0
56925,2012,44200.0
56926,2012,44200.0
56927,2012,44200.0
56928,2012,44200.0
56929,2012,44200.0
56930,2012,44200.0
56931,2012,44200.0
56932,2012,
56933,2012,40500.0
56934,2012,40500.0
56935,2012,40500.0
56936,2012,18900.0
56937,2012,29500.0
56938,2012,21200.0
56939,2012,21200.0
56940,2012,21200.0
56941,2012,25100.0
56942,2012,17300.0
56943,2012,14500.0
56944,2012,14500.0
56945,2012,14500.0
56946,2012,14500.0
56947,2012,19600.0
56948,2012,
56949,2012,
56950,2012,13900.0
56951,2012,13900.0
56952,2012,13900.0
56953,2012,40000.0
56954,2012,40000.0
56955,2012,
56956,2012,17100.0
56957,2012,17100.0
56958,2012,23600.0
56959,2012,23600.0
56960,2012,
56961,2012,17100.0
56962,2012,27100.0
56963,2012,27100.0
56964,2012,27100.0
56965,2012,27100.0
56966,2012,38100.0
56967,2012,44200.0
56968,2012,44200.0
56969,2012,44200.0
56970,2012,44200.0
56971,2012,18600.0
56972,2012,
56973,2012,22400.0
56974,2012,22400.0
56975,2012,22400.0
56976,2012,22400.0
56977,2012,22400.0
56978,2012,24700.0
56979,2012,19400.0
56980,2012,19400.0
56981,2012,19400.0
56982,2012,19400.0
56983,2012,19400.0
56984,2012,19300.0
56985,2012,27000.0
56986,2012,44200.0
56987,2012,44200.0
56988,2012,44200.0
56989,2012,44200.0
56990,2012,44200.0
56991,2012,44200.0
56992,2012,44200.0
56993,2012,44200.0
56994,2012,44200.0
56995,2012,
56996,2012,28200.0
56997,2012,28200.0
56998,2012,28200.0
56999,2012,44200.0
57000,2012,44200.0
57001,2012,44200.0
57002,2012,44200.0
57003,2012,44200.0
57004,2012,44200.0
57005,2012,44200.0
57006,2012,44200.0
57007,2012,44200.0
57008,2012,44200.0
57009,2012,44200.0
57010,2012,
57011,2012,
57012,2012,
57013,2012,
57014,2012,
57015,2012,44200.0
57016,2012,28200.0
57017,2012,28200.0
57018,2012,
57019,2012,44200.0
57020,2012,44200.0
57021,2012,44200.0
57022,2012,44200.0
57023,2012,44200.0
57024,2012,44200.0
57025,2012,44200.0
57026,2012,44200.0
57027,2012,44200.0
57028,2012,44200.0
57029,2012,44200.0
57030,2012,
57031,2012,
57032,2012,
57033,2012,44200.0
57034,2012,44200.0
57035,2012,44200.0
57036,2012,62000.0
57037,2012,44200.0
57038,2012,44200.0
57039,2012,44200.0
57040,2012,44200.0
57041,2012,44200.0
57042,2012,44200.0
57043,2012,44200.0
57044,2012,44200.0
57045,2012,44200.0
57046,2012,44200.0
57047,2012,44200.0
57048,2012,44200.0
57049,2012,44200.0
57050,2012,44200.0
57051,2012,
57052,2012,
57053,2012,
57054,2012,
57055,2012,
57056,2013,
57057,2013,25600.0
57058,2013,37500.0
57059,2013,40100.0
57060,2013,39300.0
57061,2013,22200.0
57062,2013,36500.0
57063,2013,25500.0
57064,2013,35500.0
57065,2013,30600.0
57066,2013,39900.0
57067,2013,31400.0
57068,2013,24400.0
57069,2013,21300.0
57070,2013,37100.0
57071,2013,31100.0
57072,2013,26900.0
57073,2013,33600.0
57074,2013,22800.0
57075,2013,
57076,2013,24300.0
57077,2013,28800.0
57078,2013,23400.0
57079,2013,31300.0
57080,2013,31200.0
57081,2013,
57082,2013,21300.0
57083,2013,
57084,2013,29200.0
57085,2013,26500.0
57086,2013,28500.0
57087,2013,27100.0
57088,2013,22100.0
57089,2013,22500.0
57090,2013,29800.0
57091,2013,23700.0
57092,2013,34400.0
57093,2013,21700.0
57094,2013,32100.0
57095,2013,26600.0
57096,2013,23700.0
57097,2013,30100.0
57098,2013,24800.0
57099,2013,26900.0
57100,2013,22900.0
57101,2013,
57102,2013,23800.0
57103,2013,22300.0
57104,2013,41600.0
57105,2013,
57106,2013,23500.0
57107,2013,24800.0
57108,2013,33900.0
57109,2013,37000.0
57110,2013,32200.0
57111,2013,23100.0
57112,2013,20600.0
57113,2013,21900.0
57114,2013,32500.0
57115,2013,31500.0
57116,2013,42600.0
57117,2013,25400.0
57118,2013,40000.0
57119,2013,
57120,2013,35700.0
57121,2013,32300.0
57122,2013,38700.0
57123,2013,33400.0
57124,2013,32500.0
57125,2013,40000.0
57126,2013,26400.0
57127,2013,24200.0
57128,2013,23800.0
57129,2013,
57130,2013,19700.0
57131,2013,109300.0
57132,2013,
57133,2013,29100.0
57134,2013,26000.0
57135,2013,26000.0
57136,2013,26000.0
57137,2013,18900.0
57138,2013,
57139,2013,24100.0
57140,2013,21200.0
57141,2013,39400.0
57142,2013,24300.0
57143,2013,38100.0
57144,2013,22600.0
57145,2013,22200.0
57146,2013,27200.0
57147,2013,30300.0
57148,2013,17800.0
57149,2013,26000.0
57150,2013,19500.0
57151,2013,19500.0
57152,2013,22700.0
57153,2013,36900.0
57154,2013,18500.0
57155,2013,26500.0
57156,2013,49700.0
57157,2013,
57158,2013,29900.0
57159,2013,43100.0
57160,2013,25000.0
57161,2013,19600.0
57162,2013,25500.0
57163,2013,34600.0
57164,2013,30500.0
57165,2013,33100.0
57166,2013,33100.0
57167,2013,24700.0
57168,2013,32300.0
57169,2013,19300.0
57170,2013,34700.0
57171,2013,21700.0
57172,2013,39900.0
57173,2013,28600.0
57174,2013,24600.0
57175,2013,39500.0
57176,2013,26900.0
57177,2013,27000.0
57178,2013,27000.0
57179,2013,27900.0
57180,2013,35000.0
57181,2013,33600.0
57182,2013,
57183,2013,
57184,2013,32400.0
57185,2013,26600.0
57186,2013,26700.0
57187,2013,20200.0
57188,2013,35500.0
57189,2013,34400.0
57190,2013,19400.0
57191,2013,27000.0
57192,2013,32200.0
57193,2013,64700.0
57194,2013,
57195,2013,19100.0
57196,2013,
57197,2013,
57198,2013,31500.0
57199,2013,
57200,2013,17500.0
57201,2013,38000.0
57202,2013,23400.0
57203,2013,27300.0
57204,2013,30400.0
57205,2013,30200.0
57206,2013,26300.0
57207,2013,17400.0
57208,2013,41500.0
57209,2013,23200.0
57210,2013,31000.0
57211,2013,32700.0
57212,2013,22200.0
57213,2013,25200.0
57214,2013,20400.0
57215,2013,21400.0
57216,2013,17700.0
57217,2013,
57218,2013,23700.0
57219,2013,26100.0
57220,2013,33500.0
57221,2013,28800.0
57222,2013,28100.0
57223,2013,
57224,2013,
57225,2013,43700.0
57226,2013,
57227,2013,
57228,2013,
57229,2013,15700.0
57230,2013,19900.0
57231,2013,24100.0
57232,2013,
57233,2013,15100.0
57234,2013,24000.0
57235,2013,24300.0
57236,2013,29400.0
57237,2013,23700.0
57238,2013,21700.0
57239,2013,29400.0
57240,2013,27200.0
57241,2013,22900.0
57242,2013,20200.0
57243,2013,24200.0
57244,2013,
57245,2013,25300.0
57246,2013,25100.0
57247,2013,19200.0
57248,2013,17600.0
57249,2013,14300.0
57250,2013,
57251,2013,26600.0
57252,2013,27500.0
57253,2013,31100.0
57254,2013,25400.0
57255,2013,
57256,2013,28800.0
57257,2013,31400.0
57258,2013,33100.0
57259,2013,
57260,2013,27300.0
57261,2013,18000.0
57262,2013,26500.0
57263,2013,25400.0
57264,2013,23300.0
57265,2013,
57266,2013,
57267,2013,14300.0
57268,2013,27900.0
57269,2013,
57270,2013,27000.0
57271,2013,25400.0
57272,2013,26000.0
57273,2013,47400.0
57274,2013,23500.0
57275,2013,19700.0
57276,2013,43600.0
57277,2013,26300.0
57278,2013,
57279,2013,25900.0
57280,2013,16800.0
57281,2013,
57282,2013,35000.0
57283,2013,26800.0
57284,2013,39300.0
57285,2013,36700.0
57286,2013,26900.0
57287,2013,
57288,2013,
57289,2013,28300.0
57290,2013,36900.0
57291,2013,32000.0
57292,2013,100500.0
57293,2013,85500.0
57294,2013,38100.0
57295,2013,47800.0
57296,2013,56100.0
57297,2013,35400.0
57298,2013,33200.0
57299,2013,34600.0
57300,2013,38200.0
57301,2013,37400.0
57302,2013,35600.0
57303,2013,34300.0
57304,2013,36100.0
57305,2013,41700.0
57306,2013,36500.0
57307,2013,35700.0
57308,2013,34300.0
57309,2013,38100.0
57310,2013,51200.0
57311,2013,41700.0
57312,2013,39600.0
57313,2013,47000.0
57314,2013,34200.0
57315,2013,41700.0
57316,2013,99500.0
57317,2013,38100.0
57318,2013,33400.0
57319,2013,
57320,2013,
57321,2013,
57322,2013,30700.0
57323,2013,31000.0
57324,2013,19000.0
57325,2013,33000.0
57326,2013,71900.0
57327,2013,68200.0
57328,2013,31800.0
57329,2013,32500.0
57330,2013,22300.0
57331,2013,41800.0
57332,2013,22100.0
57333,2013,22100.0
57334,2013,22100.0
57335,2013,22100.0
57336,2013,22100.0
57337,2013,22100.0
57338,2013,22100.0
57339,2013,26800.0
57340,2013,25100.0
57341,2013,30600.0
57342,2013,26200.0
57343,2013,42900.0
57344,2013,67300.0
57345,2013,36200.0
57346,2013,28300.0
57347,2013,
57348,2013,25700.0
57349,2013,
57350,2013,29000.0
57351,2013,
57352,2013,58700.0
57353,2013,21200.0
57354,2013,32000.0
57355,2013,33800.0
57356,2013,40400.0
57357,2013,40500.0
57358,2013,21700.0
57359,2013,93800.0
57360,2013,24200.0
57361,2013,29000.0
57362,2013,26100.0
57363,2013,17600.0
57364,2013,28800.0
57365,2013,25100.0
57366,2013,29300.0
57367,2013,32500.0
57368,2013,24800.0
57369,2013,30000.0
57370,2013,32700.0
57371,2013,17300.0
57372,2013,
57373,2013,
57374,2013,27700.0
57375,2013,34000.0
57376,2013,36900.0
57377,2013,32600.0
57378,2013,49800.0
57379,2013,
57380,2013,26400.0
57381,2013,
57382,2013,21600.0
57383,2013,26100.0
57384,2013,20500.0
57385,2013,21100.0
57386,2013,16700.0
57387,2013,
57388,2013,25300.0
57389,2013,27200.0
57390,2013,33200.0
57391,2013,33200.0
57392,2013,33200.0
57393,2013,24300.0
57394,2013,23200.0
57395,2013,
57396,2013,
57397,2013,
57398,2013,46700.0
57399,2013,
57400,2013,
57401,2013,23500.0
57402,2013,33400.0
57403,2013,
57404,2013,27800.0
57405,2013,19600.0
57406,2013,24300.0
57407,2013,38900.0
57408,2013,26800.0
57409,2013,28200.0
57410,2013,72600.0
57411,2013,29500.0
57412,2013,
57413,2013,27700.0
57414,2013,15900.0
57415,2013,26100.0
57416,2013,70600.0
